date_time,country,city,state,shape,summary,lat,lng,location
3/8/16 23:45,USA,Toney,AL,Light,3 people outside there home witnessed 2 different types of unknown number ,34.8981432,-86.7336097,POINT(-86.7336097 34.8981432)
,,,,,"of objects over Toney, AL.",,,
3/8/16 23:31,USA,Lowell,MA,Formation,Five stationary bright red lights in northeast MA/southeast NH fading in ,42.6334247,-71.3161717,POINT(-71.3161717 42.6334247)
,,,,,then out.,,,
3/8/16 23:00,USA,Cold Spring,NY,Cigar,Low craft hovering slowly over Hudson River.,41.4200938,-73.954583,POINT(-73.954583 41.4200938)
3/8/16 22:55,USA,Englewood,OH,Triangle,"I observed a triangle, lighted object hovering.",39.8775553,-84.3021672,POINT(-84.3021672 39.8775553)
3/8/16 22:00,USA,Philmont Scout Ranch,NM,Unknown,Matrix of bright green lights with loud whirring noise moving slowly above ,36.52348855,-105.037954,POINT(-105.03795399923 36.52348855)
,,,,,Boy Scouts at Philmont Scout Ranch Elk Horn camp.,,,
11/27/16 10:00,USA,Allentown,PA,Fireball,"((HOAX??)) Orange UFO in a swarm in Allentown, PA. ((anonymous report))",40.6022059,-75.4712793,POINT(-75.4712793 40.6022059)
3/8/16 22:00,USA,Lake Mills,WI,Triangle,"Three bright white lights, and one blinking red light in the shape of a ",43.0798032,-88.9125722,POINT(-88.9125722 43.0798032)
,,,,,triangle.,,,
3/8/16 22:00,USA,Pigeon Forge,TN,Circle,"Late on 08/03/2016, I was walking to my car and as I shut the car door I ",35.7884241,-83.5543328,POINT(-83.5543328 35.7884241)
,,,,,noticed a bright orange/ red ball three to be exact.the,,,
3/8/16 21:28,USA,Cliffside Park,NJ,Light,Red light hovering in same place for several minutes.,40.8214894,-73.9876387,POINT(-73.9876387 40.8214894)
3/8/16 21:22,USA,Russia,NY,Formation,At 9:22 pm there was a straight line of 14 lights that I picked up on a ,43.258706,-75.0822829,POINT(-75.0822829 43.258706)
,,,,,deer camera. It appears to be positioned around 20-25'above.,,,
3/8/16 21:15,USA,Goose Creek,SC,Light,"Bright White Light appeared in night sky, then got brighter, with a blue ",32.9961038,-80.0387291,POINT(-80.0387291 32.9961038)
,,,,,hue and appeared as if passing thru a light cloud layer.,,,
3/8/16 21:00,USA,Amite,LA,Light,I felt very nauseated and anxious after the sighting with my witness. ,31.1729865,-90.8217567,POINT(-90.8217567 31.1729865)
,,,,,((anonymous report)),,,
3/8/16 20:30,USA,Snoqualmie,WA,Circle,Dim moving light in the sky turned extremely bright and stopped for 20 ,47.5332072,-121.8434934,POINT(-121.8434934 47.5332072)
,,,,,"seconds, before going dim again and heading in a diff. dir..",,,
3/8/16 14:45,USA,Pittsburgh,PA,Rectangle,The object was a large dark square or rectangle that had a smaller object ,40.4416941,-79.990086,POINT(-79.990086 40.4416941)
,,,,,slightly above and ahead that was reflective silver.,,,
3/8/16 13:36,USA,Costa Mesa,CA,Oval,"Strange, white, glowing, moving lights where seen by at least 5 people ",33.6633386,-117.9033169,POINT(-117.9033169 33.6633386)
,,,,,during the day.,,,
3/8/16 4:10,CANADA,Yarmouth,NS,Other,Three white lights on top an one light on bottom a cluster of lights ,43.8372828,-66.1156036,POINT(-66.1156036 43.8372828)
,,,,,together not moving or flashing.,,,
11/27/16 3:20,USA,Lake Charles,LA,Light,Was at bridge and green oval orb shot pass me above then disappeared.,30.2265949,-93.2173758,POINT(-93.2173758 30.2265949)
3/8/16 4:00,USA,Winnemucca,NV,Egg,These were not US aircraft.,40.9729584,-117.7356848,POINT(-117.7356848 40.9729584)
3/8/16 2:30,USA,Mackinaw City,MI,Fireball,"orange ball of fire moving in all directions and complete stops, and ",45.783901,-84.7278279,POINT(-84.7278279 45.783901)
,,,,,restarts straits of mackinaw,,,
3/8/16 0:37,USA,Valparaiso,IN,Circle,Flashing green lights; they are shifting and moving irradically. No flight ,41.4730948,-87.0611411,POINT(-87.0611411 41.4730948)
,,,,,pattern is discernable. ((anonymous report)),,,
3/8/16 0:20,USA,Saylorsburg,PA,Triangle,"Red white and yellow lights, moving erratically. ((anonymous report))",40.8952667,-75.3233922,POINT(-75.3233922 40.8952667)
2/8/16 23:15,USA,Carver,MA,Light,I witnessed a star-like light slowly moving across the night sky. Was ,41.8834363,-70.7625375,POINT(-70.7625375 41.8834363)
,,,,,traveling S to N.,,,
2/8/16 23:00,USA,Dorchester,NH,Sphere,Full moon-like orbs traveling high in the night sky. ((anonymous report)),43.757209,-71.9487759,POINT(-71.9487759 43.757209)
2/8/16 23:00,USA,Austin,TX,Light,2 UFOS OVER EAST AUSTIN.,30.2711286,-97.7436994,POINT(-97.7436994 30.2711286)
2/8/16 22:35,USA,Centereach,NY,Circle,2 lighted ships over Centereach NY. One was lit with blue lights the other ,40.8584316,-73.0995538,POINT(-73.0995538 40.8584316)
,,,,,was lit in red lights,,,
2/8/16 22:15,USA,Clovis,NM,Oval,Something strange.,34.405472,-103.2050708,POINT(-103.2050708 34.405472)
2/8/16 22:00,USA,Las Vegas,NV,Light,Flashing/pulsing green light in northwest vegas sky.,36.1662859,-115.1492249,POINT(-115.1492249 36.1662859)
11/27/16 0:07,USA,Raymond,NE,Circle,Bright circular light moving from Raymond to Lincoln in split seconds ,40.956282,-96.7834109,POINT(-96.7834109 40.956282)
,,,,,before disappearing.,,,
2/8/16 22:00,USA,Winthrop Harbor,IL,Light,This looked like 2 lights that were about 3 inches apart if you were ,42.478934,-87.8238484,POINT(-87.8238484 42.478934)
,,,,,measuring from about 12 inches in front of your face. They were o,,,
2/8/16 21:35,USA,Champaign,IL,Light,"Two lights, one following the other until both disappeared, then one light ",40.1164205,-88.2433828,POINT(-88.2433828 40.1164205)
,,,,,at equal speed going the opposite direction.,,,
2/8/16 19:25,USA,Phoenix,AZ,Light,This was not a plane or helecopter.,33.4485866,-112.0773455,POINT(-112.0773455 33.4485866)
2/8/16 15:00,USA,Round Rock,TX,Cone,my 6 yrs daughter saw a cone shape object with green and yellow lights ,30.508235,-97.6788933,POINT(-97.6788933 30.508235)
,,,,,flying above in daytime,,,
2/8/16 11:15,USA,Portland,OR,Light,Sitting on my porch with my significant other and saw a light appear from ,45.5202471,-122.6741948,POINT(-122.6741948 45.5202471)
,,,,,the sky and come down stay for a second and then go back up t,,,
2/8/16 11:00,USA,Mount Gilead,OH,Other,"I looked into the sky tonight, because I saw a flashing light and what I ",40.5492265,-82.8274014,POINT(-82.8274014 40.5492265)
,,,,,"saw amazed me. I saw what looked like a jetpack of some sort,",,,
2/8/16 5:15,USA,Ashville,AL,Light,"Odd, intermittent and slow strobing light. Strobing was random and bright ",33.8369216,-86.2549798,POINT(-86.2549798 33.8369216)
,,,,,white.,,,
2/8/16 3:25,USA,Austin,TX,Triangle,I noticed a couple of lights out in the distance I couldn't tell what it ,30.2711286,-97.7436994,POINT(-97.7436994 30.2711286)
,,,,,is. ((anonymous report)),,,
2/8/16 2:30,USA,St. Louis,MO,Unknown,Strange lights hovering near the gateway arch. Fox2now.com has the video ,38.6272733,-90.1978888,POINT(-90.1978888 38.6272733)
,,,,,footage.,,,
2/8/16 2:30,USA,St. Louis,MO,Light,Unusual light over the STL Arch; eyewitness reports the light to be about ,38.6272733,-90.1978888,POINT(-90.1978888 38.6272733)
,,,,,100 ft. above the top of the structure. ((anonymous report)),,,
11/26/16 23:42,USA,Bailey,CO,Disk,I had stepped out on my tiny porch to view the stars as I often do. When I ,34.0349194,-102.8149371,POINT(-102.8149371 34.0349194)
,,,,,looked up in the northwest sky I saw a disk like saucer wit,,,
2/8/16 1:30,USA,Houston,TX,Triangle,Witnessed three white lights in triangle formation move in the sky unlike ,29.675779,-95.40215851,POINT(-95.4021585102112 29.675779)
,,,,,"any other ""flying object.""",,,
2/8/16 1:22,USA,Pittsburg,CA,Circle,2 silver sphere ufos.,38.0181745,-121.8901231,POINT(-121.8901231 38.0181745)
2/8/16 1:15,USA,Puyallup,WA,Unknown,Bright flash in the sky.,47.1849009,-122.2921405,POINT(-122.2921405 47.1849009)
1/8/16 23:04,USA,Florissant,MO,Fireball,Big bright red-orange object flying horizontally at about 5000ft-10000ft ,38.789217,-90.3226139,POINT(-90.3226139 38.789217)
,,,,,rotating slightly as it moved Northeast.,,,
1/8/16 23:00,USA,Augusta,ME,Triangle,I'm actually not sure of the actually date but I do know this particular ,44.310517,-69.7792601,POINT(-69.7792601 44.310517)
,,,,,event happen in August. My boyfriend and I go out looking as o,,,
1/8/16 22:45,USA,Hiltons,VA,Formation,Two slow moving strobing lights moving steady in a western direction.,36.6545454,-82.467094,POINT(-82.467094 36.6545454)
1/8/16 22:30,CANADA,Port Colborne,ON,Light,LOTS OF ACTIVITY OVER LAKE ERIE DURING FIREWORKS ON CIVIC HOLIDAY.,42.8850972,-79.2521394,POINT(-79.2521394 42.8850972)
1/8/16 22:30,USA,Chico,CA,Circle,"UFOs seen over Chico, CA. ((anonymous report))",39.7284945,-121.8374776,POINT(-121.8374776 39.7284945)
1/8/16 22:30,USA,Baltimore,OH,Circle,Hovering disc with two red lights on it.,39.8453418,-82.6007184,POINT(-82.6007184 39.8453418)
1/8/16 21:46,USA,Milwaukie,OR,Light,We were walking past an athletic field when we looked over and noticed 3 ,45.4453901,-122.6392888,POINT(-122.6392888 45.4453901)
,,,,,lights in the sky that we had never seen before.,,,
,,,,,,,,
,,,,,Two of us,,,
11/26/16 23:33,USA,Bergen,NY,Triangle,Triangle shaped flying object.,43.085391,-77.9417139,POINT(-77.9417139 43.085391)
1/8/16 21:45,USA,Shoreline,WA,Unknown,"I noticed a light way up in the sky, and quickly realized a second light ",47.7563195,-122.3438254,POINT(-122.3438254 47.7563195)
,,,,,following. ((anonymous report)),,,
1/8/16 21:40,USA,Shelbyville,IN,Light,Orange orb gliding above tree line from east to west. It blinked it's light ,39.5214373,-85.7769237,POINT(-85.7769237 39.5214373)
,,,,,off then on 3-4 times and dropped a faint silver object.,,,
1/8/16 21:30,CANADA,New Waterford,NS,Circle,"Strange balls of light seen in sky over Cape Breton Island, Nova Scotia, ",46.2483846,-60.087349,POINT(-60.087349 46.2483846)
,,,,,Canada.,,,
1/8/16 21:30,USA,Colorado Springs,CO,Formation,5 colored lights moving in sky east to west.,38.8339578,-104.8253484,POINT(-104.8253484 38.8339578)
1/8/16 21:27,USA,Omaha,NE,Circle,Black ufo spotted on a late night drive.,41.2587317,-95.9378731,POINT(-95.9378731 41.2587317)
1/8/16 21:20,USA,La Vista,NE,Circle,It was late at night the object was a distance away but we're able to see a ,41.1832679,-96.0324043,POINT(-96.0324043 41.1832679)
,,,,,red light and possibly a green light as well going down.,,,
1/8/16 21:00,USA,Old Orchard Beach,ME,Changing,Saw a yellowish craft that turned into a disc over the beach in night sky ,43.517684,-70.3777309,POINT(-70.3777309 43.517684)
,,,,,"in Old Orchard Beach, ME.",,,
1/8/16 20:45,USA,Jacksonville,FL,Changing,"Three bright reds lights crossing the sky, and then straight up and out of ",30.3321838,-81.6556509,POINT(-81.6556509 30.3321838)
,,,,,sight.,,,
1/8/16 20:45,USA,Jacksonville,FL,Light,"Red lights, three, moving from east to west, the stright up.",30.3321838,-81.6556509,POINT(-81.6556509 30.3321838)
1/8/16 19:33,USA,Blythe,CA,Disk,Two saucers and a lighting bolt,33.5603938,-114.912069,POINT(-114.912068997731 33.5603938)
11/26/16 23:30,USA,Middletown,NY,Light,distant bright twinking light shifting colors moving/drifting erratically.,41.4459271,-74.422934,POINT(-74.422934 41.4459271)
1/8/16 19:27,USA,Dubuque,IA,Triangle,"1000 yards alt, triangular (large) floated over home traveling west to due ",42.5006217,-90.6647966,POINT(-90.6647966 42.5006217)
,,,,,East-complete w/ lights. Was silent.,,,
1/8/16 17:00,CANADA,Mayo,YT,Triangle,White triangle with speed of a modern jet. Sky cracked open. ((anonymous ,63.5926909,-135.896142,POINT(-135.896142 63.5926909)
,,,,,report)),,,
1/8/16 3:25,USA,Lakewood,CO,Light,Sky cracked open.,39.6311085,-105.1100581,POINT(-105.11005808223 39.6311085)
1/8/16 0:00,USA,Mountain Home,AR,Rectangle,It looked like a brown boxcar way up into the sky. In approximately three ,36.3353449,-92.3851592,POINT(-92.3851592 36.3353449)
,,,,,seconds it disappeared behind a cloud.,,,
7/31/16 23:00,USA,Greendale,WI,Light,"10 white lights seen in SE Wisconsin at high altitude, heading from S to N. ",42.9405711,-87.995919,POINT(-87.995919 42.9405711)
,,,,,Several objects split off. Retired Army and wife BSN.,,,
7/31/16 23:00,USA,Gold Hill,OR,Other,I saw an orange orb and as it glided by it appeared to be a pillar with ,42.4417898,-123.0219914,POINT(-123.0219914 42.4417898)
,,,,,orange at each end. ((anonymous report)),,,
7/31/16 22:00,USA,Sun Prairie,WI,Light,One previously stationary silent light...we thought was a star began to ,43.1834579,-89.2134358,POINT(-89.2134358 43.1834579)
,,,,,follow a plane. It looked as if the plane noticed this light ci,,,
7/31/16 22:00,USA,Springfield,OR,Circle,Two blue circular glowing flying objects were flying near each other then ,44.0462362,-123.0220288,POINT(-123.0220288 44.0462362)
,,,,,went in to different directions. ((anonymous report)),,,
7/31/16 21:30,USA,Bamber Lake,NJ,Light,Very bright (intense) blue and red lights on fast moving craft.,39.8906737,-74.3120895,POINT(-74.3120895 39.8906737)
7/31/16 20:45,USA,Pittsburgh,PA,Circle,Three black objects seen in early evening sky,40.4416941,-79.990086,POINT(-79.990086 40.4416941)
11/26/16 22:30,USA,Charlotte,NC,Light,White very bright burst of light.,35.2270869,-80.8431267,POINT(-80.8431267 35.2270869)
7/31/16 20:30,USA,Winnemucca,NV,Light,Four unexplained bright white lights appeared in the sky tonight over ,40.9729584,-117.7356848,POINT(-117.7356848 40.9729584)
,,,,,"Winnemucca, Nevada.",,,
7/31/16 20:00,USA,Phoenix,AZ,Rectangle,Looks like square lightning. ((NUFORC Note: Looks like a normal lightning ,33.4485866,-112.0773455,POINT(-112.0773455 33.4485866)
,,,,,bolt to us. PD)),,,
7/31/16 17:30,USA,Somerville,MA,Unknown,"Unidentified object hovering in Somerville, MA.",42.3875968,-71.0994967,POINT(-71.0994967 42.3875968)
7/31/16 16:20,USA,Franklinville,NJ,Rectangle,Daytime sighting of white rectangle shaped object flying in clouds highly ,39.6181706,-75.0757307,POINT(-75.0757307 39.6181706)
,,,,,reflective surface.,,,
7/31/16 16:00,USA,Sherwood,OR,Disk,Disc.,45.3570983,-122.8403569,POINT(-122.8403569 45.3570983)
7/31/16 15:30,USA,Germantown,MD,Triangle,"Black hovering triangle in Germantown, MD",39.1731621,-77.2716501,POINT(-77.2716501 39.1731621)
7/31/16 15:00,USA,Fort Wayne,IN,Disk,"Cream-colored saucer photographed over Fort Wayne, Indiana.",41.0799898,-85.1386014,POINT(-85.1386014 41.0799898)
7/31/16 14:30,USA,Canby,OR,Disk,We saw a round shape disk that looked like a parachute. Stayed in the same ,45.2629088,-122.6925982,POINT(-122.6925982 45.2629088)
,,,,,sky about 1-2 hours,,,
7/31/16 9:00,USA,Fayetteville,NC,Circle,"Orange yellow orb seen floating over clouds, slowly moving up and down. ",35.0529931,-78.8787057,POINT(-78.8787057 35.0529931)
,,,,,((NUFORC Note: Twinkling star? PD)),,,
7/31/16 1:30,USA,Lyons,CO,Cross,"Strange crafts with strange sound moving slowly towards Denver, CO.",40.224432,-105.2705319,POINT(-105.2705319 40.224432)
12/17/16 20:00,USA,Kahana,HI,Fireball,Fireball 4 seconds in duration coming from the ocean in Kahana Maui going ,21.5543942,-157.873405,POINT(-157.873405 21.5543942)
,,,,,west to east. ((anonymous report)),,,
11/26/16 22:00,USA,Davenport,FL,Circle,Slow fireball with no tail floating over Central Florida sky.,28.1614046,-81.6017416,POINT(-81.6017416 28.1614046)
7/30/16 23:45,USA,Angola,IN,Circle,It was no crafts from this world.,41.634874,-84.9992799,POINT(-84.9992799 41.634874)
7/30/16 23:20,USA,Marlinton,WV,Circle,Saw 20-30 objects fly over no sound. Light all around then and in them. Not ,38.2234533,-80.0945098,POINT(-80.0945098 38.2234533)
,,,,,to big. Not in no.line. look like orbits. Not moving.,,,
7/30/16 23:20,USA,Marlinton,WV,Light,((HOAX??))Saw about 20 to 30 lights flashing in sky. Moving north. No ,38.2234533,-80.0945098,POINT(-80.0945098 38.2234533)
,,,,,sound. Look like small drones.,,,
7/30/16 23:15,USA,Foristell,MO,Light,Star-looking object that moved unnaturally with different colored lights. ,38.8150501,-90.9559719,POINT(-90.9559719 38.8150501)
,,,,,((NUFORC Note: Twinkling star? PD)),,,
7/30/16 23:00,USA,Watkins,MN,Chevron,"Event happened around 11 at night. We were watching the night sky, when my ",45.3152415,-94.4086028,POINT(-94.4086028 45.3152415)
,,,,,wife and I saw a V shaped formation moving north to South.,,,
7/30/16 22:50,USA,Roseburg,OR,Fireball,I went outside for a smoke and when i looked up to the east i saw what ,43.216505,-123.341738,POINT(-123.341738 43.216505)
,,,,,appeared to be either a meteor breaking thru the atmosphere but,,,
7/30/16 22:45,USA,Lancaster,NY,Triangle,Four triangular orange fire balls in the sky,42.9005956,-78.6699969,POINT(-78.6699969 42.9005956)
7/30/16 22:45,USA,St. Germain,WI,Triangle,Two fast moving triangular shaped objects.,45.901619,-89.4873625,POINT(-89.4873625 45.901619)
7/30/16 22:30,USA,St. Germain,WI,Triangle,2 diamond shape objects streak across the sky in a perfect line.,45.901619,-89.4873625,POINT(-89.4873625 45.901619)
7/30/16 22:23,USA,Gastonia,NC,Sphere,4 objects rose up in the sky slowly all together and 5th object rose fast ,35.262082,-81.1873004,POINT(-81.1873004 35.262082)
,,,,,to the other 4 then slowly all went up. ((anonymous report)),,,
11/26/16 21:45,USA,Allen Park,MI,Light,Strange blue pulsing light.,42.2575385,-83.2110374,POINT(-83.2110374 42.2575385)
